genre,content
2,frais ruisseaux sous lherbe echappes brises qui tout bas aux feuillages dites des mots entrecoupes nids quemplit un tendre murmure branche ou loiseau vient se poser gouttes deau de la grotte obscure qui faites le bruit dun baiser champ ou lon entend la romance du rossignol sombre et secret monts ou le lac profond commence lhymne quacheve la foret ouvrezvous pres ou tout soupire ouvretoi bois sonore et doux celui dont lame est une lyre vient chanter dans lombre avec vous
1,on ne regarde pas la premiere venue mais la plus belle et plein dune extase ingenue on prend pour de lamour le desir ne dhier plus tard quand on fait lapprentissage amer le prestige insolent des grands yeux diminue et dautres dune grace autrefois meconnue revelent un tresor plus intime et plus cher mais on ne fait jamais que changer dinfortune lage ou lon croyait nen pouvoir aimer quune cest par elle deja quon apprit souffrir puis quand on reconnait que plus dune est charmante on sent quil est trop tard pour choisir une amante et que le coeur na plus la force de souvrir
3,audevant delle et dislui bien que dans mon coeur fidele un rayon joyeux lui dissipant lumiere sainte ces tenebres de lamour mefiance doute crainte et que voici le grand jour longtemps craintive et muette entendezvous la gaite comme une vive alouette dans le ciel clair chante va donc chanson ingenue et que sans nul regret vain elle soit la bienvenue celle qui revient enfin
2,belle muse paienne au sourire adore viens laissemoi presser de ma levre idolatre ton front qui resplendit sous un pampre dore voistu ce vert sentier qui mene la colline la je tembrasserai sous le clair firmament et de la tiede nuit la lueur argentine sur tes contours divins flottera mollement
2,frisonne au fond du bois la clairiere apparait les arbres sont profonds et les branches sont noires avezvous vu venus travers la foret avezvous vu venus au sommet des collines vous qui passez dans lombre etesvous des amants les sentiers bruns sont pleins de blanches mousselines lherbe seveille et parle aux sepulcres dormants que ditil le brin dherbe et que repond la tombe aimez vous qui vivez on froid sous les ifs levre cherche la bouche aimezvous la nuit tombe soyez heureux pendant que nous sommes pensifs dieu veut quon ait aime vivez faites envie couples qui passez sous le vert coudrier tout ce que dans la tombe en sortant de la vie on emporta damour on lemploie prier les mortes daujourdhui furent jadis les belles le ver luisant dans lombre erre avec son flambeau le vent fait tressaillir au milieu des javelles le brin dherbe et dieu fait tressaillir le tombeau la forme dun toit noir dessine une chaumiere on entend dans les pres le pas lourd du faucheur letoile aux cieux ainsi quune fleur de lumiere ouvre et fait rayonner sa splendide fraicheur aimezvous cest le mois ou les fraises sont mures lange du soir reveur qui flotte dans les vents mele en les emportant sur ses ailes obscures les prieres des morts aux baisers des vivants
2,trainer de longs habits je ne sais si cetaient des femmes ou des anges leurs manteaux minondaient avec leurs belles franges de nacre et de rubis comme on brise une armure au tranchant dune lame comme un hardi marin brise le golfe bleu qui se fend sous sa rame ainsi leurs robes dor en grands sillons de flamme brisaient la nuit dairain ils volaient mon rideau vieux spectre en sentinelle les regardait passer dans leurs yeux de velours eclatait leur prunelle jentendais chuchoter les plumes de leur aile qui venaient me froisser ils volaient mais la troupe aux lambris suspendue esprits capricieux bondissait tout coup puis tout coup perdue senfuyait dans la nuit comme une fleche ardue qui senfuit dans les cieux ils volaient je voyais leur noire chevelure ou lebene en ruisseaux pleurait me caresser de sa longue frolure pendant que dun baiser je sentais la brulure jusquau fond de mes os dieu toutpuissant jai vu les sylphides craintives qui meurent au soleil jai vu les beaux pieds nus des nymphes fugitives jai vu les seins ardents des dryades retives aux cuisses de vermeil rien non rien ne valait ce baiser dambroisie plus frais que le matin plus pur que le regard dun oeil dandalousie plus doux que le parler dune femme dasie aux levres de satin oh qui que vous soyez sur ma tete abaissees ombres aux corps flottants laissez oh laissezmoi vous tenir enlacees boire dans vos baisers des amours insensees goutte goutte et longtemps oh venez nous mettrons dans lalcove soyeuse une lampe dargent venez la nuit est triste et la lampe joyeuse blonde ou noire venez nonchalante ou rieuse coeur naif ou changeant venez nous verserons des roses dans ma couche car les parfums sont doux et la sultane au soir se parfume la bouche lorsquelle va quitter sa robe et sa babouche pour son lit de bambous helas de belles nuits le ciel nous est avare autant que de beaux jours entendezvous gemir la harpe de ferrare et sous des doigts divins palpiter la guitare venez mes amours mais rien ne reste plus que lombre froide et nue ou craquent les cloisons jentends des chants hurler comme un enfant quon tue et la lune en croissant decoupe dans la rue les angles des maisons
3,leau claire comme le sel des larmes denfance lassaut au soleil des blancheurs des corps de femmes la soie en foule et de lys pur des oriflammes sous les murs dont quelque pucelle eut la defense lebat des anges non le courant dor en marche meut ses bras noirs et lourds et frais surtout dherbe elle sombre ayant le ciel bleu pour cieldelit appelle pour rideaux lombre de la colline et de larche ii eh lhumide carreau tend ses bouillons limpides leau meuble dor pale et sans fond les couches pretes les robes vertes et deteintes des fillettes font les saules dou sautent les oiseaux sans brides plus pure quun louis jaune et chaude paupiere le souci deau ta foi conjugale lepouse au midi prompt de son terne miroir jalouse au ciel gris de chaleur la sphere rose et chere iii madame se tient trop debout dans la prairie prochaine ou neigent les fils du travail lombrelle aux doigts foulant lombelle trop fiere pour elle des enfants lisant dans la verdure fleurie leur livre de maroquin rouge helas lui comme mille anges blancs qui se separent sur la route seloigne par dela la montagne elle toute froide et noire court apres le depart de lhomme iv regret des bras epais et jeunes dherbe pure or des lunes davril au coeur du saint lit joie des chantiers riverains labandon en proie aux soirs daout qui faisaient germer ces pourritures quelle pleure present sous les remparts lhaleine des peupliers den haut est pour la seule brise puis cest la nappe sans reflets sans source grise un vieux dragueur dans sa barque immobile peine jouet de cet oeil deau morne je ny puis prendre canot immobile oh bras trop courts ni lune ni lautre fleur ni la jaune qui mimportune la ni la bleue amie leau couleur de cendre ah la poudre des saules quune aile secoue les roses des roseaux des longtemps devorees mon canot toujours fixe et sa chaine tiree au fond de cet oeil deau sans bords quelle boue
3,des divans profonds comme des tombeaux et detranges fleurs sur des etageres ecloses pour nous sous des cieux plus beaux usant lenvi leurs chaleurs dernieres nos deux coeurs seront deux vastes flambeaux qui reflechiront leurs doubles lumieres dans nos deux esprits ces miroirs jumeaux un soir fait de rose et de bleu mystique nous echangerons un eclair unique comme un long sanglot tout charge dadieux et plus tard un ange entrouvrant les portes viendra ranimer fidele et joyeux les miroirs ternis et les flammes mortes
2,dans une ombre qui soit un peu semblable au soir marchons bien doucement sois pensive sois lasse profitons du moment ou personne ne passe entrons dans le hallier caches par les bles murs que ne puisje elever brusquement quatre murs ici dans ce coin chaste et dun coup de baguette la nature est un oeil invisible qui guette glissonsnous le silence entend defionsnous du bruit que fait une ame embrassant deux genoux car moi je ne suis pas autre chose quune ame mais une ame peut prendre en sa serre une femme et lemporter et faire un bruit mysterieux de lionne sur terre ou daigle dans les cieux tu grondes un baiser jamais je le derobe tu dis cest mal et jote une epingle ta robe lamour aime les yeux faches de la pudeur et rien nest plus charmant quun paradis boudeur cest vrai belle depuis que les blanches epaules de galatee ont pris la fuite sous les saules et que marot vu sans etre trop puni un doux sourire faire eclore un doux nenni une gloire ineffable est lamour melee la femme est de son trop de puissance accablee vaincue elle se sait maitresse elle nous plait comme cest ravissant davoir ce quon voulait et de sentir beaucoup de reproches se taire comme une rougeur vague apres lheureux mystere enivre et comme on sent le prix dune faveur que veut presque reprendre un silence reveur reprendre non pourquoi donner encor peutetre cachonsnous une branche remue cest traitre on devinait queschyle avait un rendezvous avec megaryllis la farouche aux yeux doux et quelle se laissait dire de tendres choses quand les feuilles tremblaient au bois des lauriersroses
1,que tu vois au penchant du coteau cisalpin la maison tout entiere est labri dun pin et le chaume du toit couvre peine un etage il suffit pour quun hote avec lui le partage il sa vigne un four cuire plus dun pain et dans son potager foisonne le lupin cest peu gallus na pas desire davantage son bois donne un fagot ou deux tous les hivers et de lombre lete sous les feuillages verts lautomne on prend quelque grive au passage cest la que satisfait de son destin borne gallus finit de vivre ou jadis il est ne va tu sais present que gallus est un sage
3,chaque fleur sevapore ainsi quun encensoir les sons et les parfums tournent dans lair du soir valse melancolique et langoureux vertige chaque fleur sevapore ainsi quun encensoir le violon fremit comme un coeur quon afflige valse melancolique et langoureux vertige le ciel est triste et beau comme un grand reposoir le violon fremit comme un coeur quon afflige un coeur tendre qui hait le neant vaste et noir le ciel est triste et beau comme un grand reposoir le soleil sest noye dans son sang qui se fige un coeur tendre qui hait le neant vaste et noir du passe lumineux recueille tout vestige le soleil sest noye dans son sang qui se fige ton souvenir en moi luit comme un ostensoir
1,les nuages dargent et de pourpre et de cuivre loccident ou loeil seblouit les suivre peindre dun grand blason le celeste vitrail pour cimier pour supports lheraldique betail licorne leopard alerion ou guivre monstres geants captifs quun coup de vent delivre exhaussent leur stature et cabrent leur poitrail certe aux champs de lespace en ces combats etranges que les noirs seraphins livrerent aux archanges cet ecu fut gagne par un baron du ciel comme ceux qui jadis prirent constantinople il porte en bon croise quil soit george ou michel le soleil besant dor sur la mer de sinople
3,loin du noir ocean de limmonde cite vers un autre ocean ou la splendeur eclate bleu clair profond ainsi que la virginite dismoi ton coeur parfois senvoletil agathe la mer la vaste mer console nos labeurs quel demon dote la mer rauque chanteuse quaccompagne limmense orgue des vents grondeurs de cette fonction sublime de berceuse la mer la vaste mer console nos labeurs emportemoi wagon enlevemoi fregate loin loin ici la boue est faite de nos pleurs estil vrai que parfois le triste coeur dagathe dise loin des remords des crimes des douleurs emportemoi wagon enlevemoi fregate comme vous etes loin paradis parfume ou sous un clair azur tout nest quamour et joie ou tout ce que lon aime est digne detre aime ou dans la volupte pure le coeur se noie comme vous etes loin paradis parfume mais le vert paradis des amours enfantines les courses les chansons les baisers les bouquets les violons vibrant derriere les collines avec les brocs de vin le soir dans les bosquets mais le vert paradis des amours enfantines linnocent paradis plein de plaisirs furtifs estil deja plus loin que linde et que la chine peuton le rappeler avec des cris plaintifs et lanimer encor dune voix argentine linnocent paradis plein de plaisirs furtifs
3,et le vent bercait les nenuphars blemes les grands nenuphars entre les roseaux tristement luisaient sur les calmes eaux moi jerrais tout seul promenant ma plaie au long de letang parmi la saulaie ou la brume vague evoquait un grand fantome laiteux se desesperant et pleurant avec la voix des sarcelles qui se rappelaient en battant des ailes parmi la saulaie ou jerrais tout seul promenant ma plaie et lepais linceul des tenebres vint noyer les supremes rayons du couchant dans ses ondes blemes et les nenuphars parmi les roseaux les grands nenuphars sur les calmes eaux
1,car chaque solitude son propre mystere les bois ont donc aussi leur facon de se taire et detre obscurs aux yeux que le reve conduit on sent dans leur silence errer lame du bruit et dans leur nuit filtrer des sables de lumiere leur mystere est vivant chaque homme sa maniere selon ses souvenirs leprouve et le traduit la nuit des bois fait naitre une aube de pensees et favorable au vol des strophes cadencees leur silence est aile comme un oiseau qui dort et le coeur dans les bois se donne sans effort leur nuit rend plus profonds les regards quon lance et les aveux damour se font de leur silence
2,tous les auteurs victor hugo epitaphe de jean valjean partager imprimer victor hugo epitaphe de jean valjean il dort quoique le sort fut pour lui bien etrange il vivait il mourut quand il neut plus son ange la chose simplement dellememe arriva comme la nuit se fait lorsque le jour sen va propos mentions legales credits contact poesie francaise ce site vous est offert par la societe webnet tous droits reserves
1,ou sobstine le front de lhomme je massoupis et dans mon somme mapparut un bouton de fleur cetait cette fleur quon appelle pensee elle voulait souvrir et moi je men sentais mourir toute ma vie allait en elle echange invisible et muet mesure que ses petales forcaient les tenebres natales ma force moi diminuait et ses grands yeux de velours sombre se depliaient si lentement quil me semblait que mon tourment mesurat des siecles sans nombre vite fleur lespoir anxieux de te voir eclore mepuise que ton regard sacheve et luise fixe et profond dans tes beaux yeux mais lheure ou de sa paupiere se deroulait le dernier pli moi je tombais enseveli dans la nuit dun sommeil de pierre
3,de beau prelat quelque peu saint pourtant une delicatesse laisse son galbe succinct ce ne sont pas des mains dartiste de poete proprement dit mais quelque chose comme triste en fait comme un groupe en petit car les mains ont leur caractere cest tout un monde en mouvement ou le pouce et lauriculaire donnent les poles de laimant les meteores de la tete comme les tempetes du coeur tout sy repete et sy reflete par un don logique et vainqueur ce ne sont pas non plus les palmes dun rural ou dun faubourien encor leurs grandes lignes calmes disent travail qui ne doit rien elles sont maigres longues grises phalange large ongle carre tels en ont aux vitraux deglises les saints sous le rinceau dore ou tels quelques vieux militaires deshabitues des combats se rappellent leurs longues guerres quils narrent entre haut et bas ce soir elles ont ces mains seches sous leurs rares poils herisses des airs specialement reches comme en proie dapres pensers le noir souci qui les agace leur quasisonge aigre les font faire une sinistre grimace leur facon mains quelles sont jai peur les voir sur la table premediter la sous mes yeux quelque chose de redoutable dinflexible et de furieux la main droite est bien ma droite lautre ma gauche je suis seul les linges dans la chambre etroite prennent des aspects de linceul dehors le vent hurle sans treve le soir descend insidieux ah si ce sont des mains de reve tant mieux ou tant pis ou tant mieux
1,livide il se dressa dun bond dans les tenebres il sortit trebuchant dans ses liens funebres puis tout droit devant lui grave et seul sen alla seul et grave il marcha depuis lors dans la ville comme cherchant quelquun quil ne retrouvait pas et se heurtant partout chacun de ses pas aux choses de la vie au grouillement servile sous son front reluisant de la paleur des morts ses yeux ne dardaient pas declairs et ses prunelles comme au ressouvenir des splendeurs eternelles semblaient ne pas pouvoir regarder audehors il allait chancelant comme un enfant lugubre comme un fou devant lui la foule au loin souvrait nul nosant lui parler au hasard il errait tel quun homme etouffant dans un air insalubre
3,tu reclamais le soir il descend le voici une atmosphere obscure enveloppe la ville aux uns portant la paix aux autres le souci pendant que des mortels la multitude vile sous le fouet du plaisir ce bourreau sans merci va cueillir des remords dans la fete servile ma douleur donnemoi la main viens par ici loin deux vois se pencher les defuntes annees sur les balcons du ciel en robes surannees surgir du fond des eaux le regret souriant le soleil moribond sendormir sous une arche et comme un long linceul trainant lorient entends ma chere entends la douce nuit qui marche
1,flots qui portiez la vie au seuil obscur des temps qui la roulez toujours en embryons flottants dans le flux et reflux du primitif servage eternels escadrons cabres sur un rivage ou contre un roc lecume au poitrail flots des mers que vos bruits et leur rythme immortel me sont chers partout ou recouvrant recifs galets de sables escaladant en vain les bords vous brisez votre elan tout aussitot repris vous aurez subjugue les coeurs et les esprits lordre immemorial au meme assaut vous lance et vous naurez connu ni repos ni silence sur ce globe ou chaque etre apres un court effort pour loublier se fait immobile et sendort enfanteurs de la nue eclatante ou qui gronde flots des mers ennemis de tous les caps du monde vous leur jetez avec vos limons coutumiers son reve et son histoire epars en des fumiers dans vos sillons mouvants submerges par vos cimes vous ensevelissez et bercez vos victimes ainsi quen le bercant vous poussez devant vous lanimalcule aveugle eclos dans vos remous tous les sols marins votre appel se repete mais sous lazur limpide ou pendant la tempete doux murmure expirant sur la greve ou fureur retentissante au fond des vieux gouffres dhorreur cest jamais un chant de detresse et de plainte perpetuels martyrs refoules dans letreinte armee aux rangs serres qui monte et qui descend un desir est en vous qui se sait impuissant que la nuit sepaississe ou bien que le jour croisse vous accourez de loin vous rapportez langoisse aux pieds de vos remparts certains vous revenez et melez aux rumeurs des ans dissemines les soupirs inconnus les voix de ceux quon pleure la votre est toujours jeune et seule ici demeure messagers du chaos damnes de laction serviteurs du secret de la creation votre spectacle auguste et sa vaste harmonie emouvront plus que tout la pensee infinie nous naurons combattu quune heure incessamment vous clamez dans lespace un plus ancien tourment ah nestil pas celui dune ame emprisonnee qui ne sachant pourquoi ni comment elle est nee le demande en battant les murs de lhorizon flots sacres lunivers est encor la prison nous avons beau fouiller et le ciel et la terre tout nest que doute enigme illusion mystere
2,et voila que jhesite accoude sur ma table fautil aller plus loin doisje continuer france deuil voir un astre aux cieux diminuer je sens lascension lugubre de la honte morne angoisse un fleau descend un autre monte nimporte poursuivons lhistoire en besoin ce siecle est la barre et je suis son temoin
2,un ciel dazur et de lumiere les murs enflammes les longs soirs et rien de vert peine encore un reflet rougeatre decore les grands arbres aux rameaux noirs ce beau temps me pese et mennuie ce nest quapres des jours de pluie que doit surgir en un tableau le printemps verdissant et rose comme une nymphe fraiche eclose qui souriante sort de leau
2,le logis est plein dombre et lon sent quelque chose qui rayonne travers ce crepuscule obscur des filets de pecheur sont accroches au mur au fond dans lencoignure ou quelque humble vaisselle aux planches dun bahut vaguement etincelle on distingue un grand lit aux longs rideaux tombants tout pres un matelas setend sur de vieux bancs et cinq petits enfants nid dames sommeillent la haute cheminee ou quelques flammes veillent rougit le plafond sombre et le front sur le lit une femme genoux prie et songe et palit cest la mere elle est seule et dehors blanc decume au ciel aux vents aux rocs la nuit la brume le sinistre ocean jette son noir sanglot ii lhomme est en mer depuis lenfance matelot il livre au hasard sombre une rude bataille pluie ou bourrasque il faut quil sorte il faut quil aille car les petits enfants ont faim il part le soir quand leau profonde monte aux marches du musoir il gouverne lui seul sa barque quatre voiles la femme est au logis cousant les vieilles toiles remmaillant les filets preparant lhamecon surveillant latre ou bout la soupe de poisson puis priant dieu sitot que les cinq enfants dorment lui seul battu des flots qui toujours se reforment sen va dans labime et sen va dans la nuit dur labeur tout est noir tout est froid rien ne luit dans les brisants parmi les lames en demence lendroit bon la peche et sur la mer immense le lieu mobile obscur capricieux changeant ou se plait le poisson aux nageoires dargent ce nest quun point cest grand deux fois comme la chambre or la nuit dans londee et la brume en decembre pour rencontrer ce point sur le desert mouvant comme il faut calculer la maree et le vent comme il faut combiner surement les manoeuvres les flots le long du bord glissent vertes couleuvres le gouffre roule et tord ses plis demesures et fait raler dhorreur les agres effares lui songe sa jeannie au sein des mers glacees et jeannie en pleurant lappelle et leurs pensees se croisent dans la nuit divins oiseaux du coeur iii elle prie et la mauve au cri rauque et moqueur limportune et parmi les ecueils en decombres locean lepouvante et toutes sortes dombres passent dans son esprit la mer les matelots emportes travers la colere des flots et dans sa gaine ainsi que le sang dans lartere la froide horloge bat jetant dans le mystere goutte goutte le temps saisons printemps hivers et chaque battement dans lenorme univers ouvre aux ames essaims dautours et de colombes dun cote les berceaux et de lautre les tombes elle songe elle reve et tant de pauvrete ses petits vont pieds nus lhiver comme lete pas de pain de froment on mange du pain dorge dieu le vent rugit comme un soufflet de forge la cote fait le bruit dune enclume on croit voir les constellations fuir dans louragan noir comme les tourbillons detincelles de latre cest lheure ou gai danseur minuit rit et folatre sous le loup de satin quilluminent ses yeux et cest lheure ou minuit brigand mysterieux voile dombre et de pluie et le front dans la bise prend un pauvre marin frissonnant et le brise aux rochers monstrueux apparus brusquement horreur lhomme dont londe eteint le hurlement sent fondre et senfoncer le batiment qui plonge il sent souvrir sous lui lombre et labime et songe au vieil anneau de fer du quai plein de soleil ces mornes visions troublent son coeur pareil la nuit elle tremble et pleure iv pauvres femmes de pecheurs cest affreux de se dire mes ames pere amant frere fils tout ce que jai de cher cest la dans ce chaos mon coeur mon sang ma chair ciel etre en proie aux flots cest etre en proie aux betes oh songer que leau joue avec toutes ces tetes depuis le mousse enfant jusquau mari patron et que le vent hagard soufflant dans son clairon denoue audessus deux sa longue et folle tresse et que peutetre ils sont cette heure en detresse et quon ne sait jamais au juste ce quils font et que pour tenir tete cette mer sans fond tous ces gouffres dombre ou ne luit nulle etoile es nont quun bout de planche avec un bout de toile souci lugubre on court travers les galets le flot monte on lui parle on crie oh rendsnousles mais helas que veuton que dise la pensee toujours sombre la mer toujours bouleversee jeannie est bien plus triste encor son homme est seul seul dans cette apre nuit seul sous ce noir linceul pas daide ses enfants sont trop petits mere tu dis sils etaient grands leur pere est seul chimere plus tard quand ils seront pres du pere et partis tu diras en pleurant oh sils etaient petits elle prend sa lanterne et sa cape cest lheure daller voir sil revient si la mer est meilleure sil fait jour si la flamme est au mat du signal allons et la voila qui part lair matinal ne souffle pas encor rien pas de ligne blanche dans lespace ou le flot des tenebres sepanche il pleut rien nest plus noir que la pluie au matin on dirait que le jour tremble et doute incertain et quainsi que lenfant laube pleure de naitre elle va lon ne voit luire aucune fenetre tout coup ses yeux qui cherchent le chemin avec je ne sais quoi de lugubre et dhumain une sombre masure apparait decrepite ni lumiere ni feu la porte au vent palpite sur les murs vermoulus branle un toit hasardeux la bise sur ce toit tord des chaumes hideux jaunes sales pareils aux grosses eaux dun fleuve tiens je ne pensais plus cette pauvre veuve ditelle mon mari lautre jour la trouva malade et seule il faut voit comment elle va elle frappe la porte elle ecoute personne ne repond et jeannie au vent de mer frissonne malade et ses enfants comme cest mal nourri elle nen que deux mais elle est sans mari puis elle frappe encore he voisine elle appelle et la maison se tait toujours ah dieu ditelle comme elle dort quil faut lappeler si longtemps la porte cette fois comme si par instants les objets etaient pris dune pitie supreme morne tourna dans lombre et souvrit dellememe vi elle entra sa lanterne eclaira le dedans du noir logis muet au bord des flots grondants leau tombait du plafond comme des trous dun crible au fond etait couchee une forme terrible une femme immobile et renversee ayant les pieds nus le regard obscur lair effrayant un cadavre autrefois mere joyeuse et forte le spectre echevele de la misere morte ce qui reste du pauvre apres un long combat elle laissait parmi la paille du grabat son bras livide et froid et sa main deja verte pendre et lhorreur sortait de cette bouche ouverte dou lame en senfuyant sinistre avait jete ce grand cri de la mort quentend leternite pres du lit ou gisait la mere de famille deux tout petits enfants le garcon et la fille dans le meme berceau souriaient endormis la mere se sentant mourir leur avait mis sa mante sur les pieds et sur le corps sa robe afin que dans cette ombre ou la mort nous derobe ils ne sentissent pas la tiedeur qui decroit et pour quils eussent chaud pendant quelle aurait froid vii comme ils dorment tous deux dans le berceau qui tremble leur haleine est paisible et leur front calme il semble que rien neveillerait ces orphelins dormant pas meme le clairon du dernier jugement car etant innocents ils nont pas peur du juge et la pluie au dehors gronde comme un deluge du vieux toit crevasse dou la rafale sort une goutte parfois tombe sur ce front mort glisse sur cette joue et devient une larme la vague sonne ainsi quune cloche dalarme la morte ecoute lombre avec stupidite car le corps quand lesprit radieux la quitte lair de chercher lame et de rappeler lange il semble quon entend ce dialogue etrange entre la bouche pale et loeil triste et hagard quastu fait de ton souffle et toi de ton regard helas aimez vivez cueillez les primeveres dansez riez brulez vos coeurs videz vos verres comme au sombre ocean arrive tout ruisseau le sort donne pour but au festin au berceau aux meres adorant lenfance epanouie aux baisers de la chair dont lame est eblouie aux chansons au sourire lamour frais et beau le refroidissement lugubre du tombeau viii questce donc que jeannie fait chez cette morte sous sa cape aux longs plis questce donc quelle emporte questce donc que jeannie emporte en sen allant pourquoi son coeur batil pourquoi son pas tremblant se hatetil ainsi dou vient quen la ruelle elle court sans oser regarder derriere elle questce donc quelle cache avec un air trouble dans lombre sur son lit quatelle donc vole ix quand elle fut rentree au logis la falaise blanchissait pres du lit elle prit une chaise et sassit toute pale on eut dit quelle avait un remords et son front tomba sur le chevet et par instants mots entrecoupes sa bouche parlait pendant quau loin grondait la mer farouche mon pauvre homme ah mon dieu que vatil dire il deja tant de souci questce que jai fait la cinq enfants sur les bras ce pere qui travaille il navait pas assez de peine il faut que jaille lui donner cellela de plus cest lui non rien jai mal fait sil me bat je dirai tu fais bien estce lui non tant mieux la porte bouge comme si lon entrait mais non voilatil pas pauvre homme que jai peur de le voir rentrer moi maintenant puis elle demeura pensive et frissonnant senfoncant par degres dans son angoisse intime perdue en son souci comme dans un abime nentendant meme plus les bruits exterieurs les cormorans qui vont comme de noirs crieurs et londe et la maree et le vent en colere la porte tout coup souvrit bruyante et claire et fit dans la cabane entrer un rayon blanc et le pecheur trainant son filet ruisselant joyeux parut au seuil et dit cest la marine cest toi cria jeannie et contre sa poitrine elle prit son mari comme on prend un amant et lui baisa sa veste avec emportement tandis que le marin disait me voici femme et montrait sur son front queclairait latre en flamme son coeur bon et content que jeannie eclairait je suis vole ditil la mer cest la foret quel temps atil fait dur et la peche mauvaise mais voistu je embrasse et me voila bien aise je nai rien pris du tout jai troue mon filet le diable etait cache dans le vent qui soufflait quelle nuit un moment dans tout ce tintamarre jai cru que le bateau se couchait et lamarre casse quastu fait toi pendant ce tempsla jeannie eut un frisson dans lombre et se troubla moi ditelle ah mon dieu rien comme lordinaire jai cousu jecoutais la mer comme un tonnerre javais peur oui lhiver est dur mais cest egal alors tremblante ainsi que ceux qui font le mal elle dit propos notre voisine est morte cest hier quelle du mourir enfin nimporte dans la soiree apres que vous futes partis elle laisse ses deux enfants qui sont petits lun sappelle guillaume et lautre madeleine lun qui ne marche pas lautre qui parle peine la pauvre bonne femme etait dans le besoin lhomme prit un air grave et jetant dans un coin son bonnet de forcat mouille par la tempete diable diable ditil en se grattant la tete nous avions cinq enfants cela va faire sept deja dans la saison mauvaise on se passait de souper quelquefois comment allonsnous faire bah tant pis ce nest pas ma faute cest laffaire du bon dieu ce sont la des accidents profonds pourquoi donc atil pris leur mere ces chiffons cest gros comme le poing ces chosesla sont rudes il faut pour les comprendre avoir fait ses etudes si petits on ne peut leur dire travaillez femme va les chercher sils se sont reveilles ils doivent avoir peur tout seuls avec la morte cest la mere voistu qui frappe notre porte ouvrons aux deux enfants nous les melerons tous cela nous grimpera le soir sur les genoux ils vivront ils seront frere et soeur des cinq autres quand il verra quil faut nourrir avec les notres cette petite fille et ce petit garcon le bon dieu nous fera prendre plus de poisson moi je boirai de leau je ferai double tache cest dit va les chercher mais quastu ca te fache dordinaire tu cours plus vite que cela tiens ditelle en ouvrant les rideaux les voila
2,succede la nuit fait un pas les choses de lombre vont vivre les arbres se parlent tout bas le vent soufflant des empyrees fait frissonner dans londe ou luit le drap dor des claires soirees les sombres moires de la nuit puis la nuit fait un pas encore tout lheure tout ecoutait maintenant nul bruit nose eclore tout senfuit se cache et se tait tout ce qui vit existe ou pense regarde avec anxiete savancer ce sombre silence dans cette sombre immensite cest lheure ou toute creature sent distinctement dans les cieux dans la grande etendue obscure le grand etre mysterieux
3,qui remplit mon coeur de clarte lange lidole immortelle salut en limmortalite elle se repand dans ma vie comme un air impregne de sel et dans mon ame inassouvie verse le gout de leternel sachet toujours frais qui parfume latmosphere dun cher reduit encensoir oublie qui fume en secret travers la nuit comment amour incorruptible texprimer avec verite grain de musc qui gis invisible au fond de mon eternite la tres bonne la tres belle qui fait ma joie et ma sante lange lidole immortelle salut en limmortalite
1,quun lion mort hormis certes manger et boire tout nest quombre et fumee et le monde est tres vieux et le neant de vivre emplit la tombe noire par les antiques nuits la face des cieux du sommet de sa tour comme dun promontoire dans le silence au loin laissant planer ses yeux sombre tel il songeait sur son siege divoire vieil amant du soleil qui gemissais ainsi lirrevocable mort est un mensonge aussi heureux qui dun seul bond sengloutirait en elle moi toujours jamais jecoute epouvante dans livresse et lhorreur de limmortalite le long rugissement de la vie eternelle
1,rossi je tai vu trainant le manteau noir briser le faible coeur de la triste ophelie et tigre exaspere damour et de folie etrangler tes sanglots dans le fatal mouchoir jai vu lear et macbeth et pleure de te voir baiser supreme amant de lantique italie au tombeau nuptial juliette palie pourtant tu fus plus grand et plus terrible un soir car jai goute lhorreur et le plaisir sublimes pour la premiere fois dentendre les trois rimes sonner par ta voix dor leur fanfare de fer et rouge du reflet de linfernale flamme jai vu jen ai fremi jusques au fond de lame alighieri vivant dire un chant de lenfer
1,plus vieux plus decrepits que la terre infeconde chatres des le berceau par le siecle assassin de toute passion vigoureuse et profonde votre cervelle est vide autant que votre sein et vous avez souille ce miserable monde dun sang si corrompu dun souffle si malsain que la mort germe seule en cette boue immonde hommes tueurs de dieux les temps ne sont pas loin ou sur un grand tas dor vautres dans quelque coin ayant ronge le sol nourricier jusquaux roches ne sachant faire rien ni des jours ni des nuits noyes dans le neant des supremes ennuis vous mourrez betement en emplissant vos poches
1,de la couleur divine au contour immortel et de la chair vivante la splendeur du ciel dors en paix dans la nuit qui scelle ta paupiere voir entendre sentir vent fumee et poussiere aimer la coupe dor ne contient que du fiel comme un dieu plein dennui qui deserte lautel rentre et dispersetoi dans limmense matiere sur ton muet sepulcre et tes os consumes quun autre verse ou non les pleurs accoutumes que ton siecle banal toublie ou te renomme moi je tenvie au fond du tombeau calme et noir detre affranchi de vivre et de ne plus savoir la honte de penser et lhorreur detre un homme
